"Code";"Text"
"B-WF-AK-RS-FA-*";"welcher Sache benötigst du Unterstützung?"
"B-WF-AK-RS-FA-*";"Gibt es etwas Bestimmtes, das du besprechen möchtest?"
"B-WF-AK-RS-FA-*";"Welche Fragen oder Anliegen möchtest du heute bearbeiten?"
"B-WF-AK-RS-FA-*";"Welche Themen liegen dir am Herzen?"
"B-WF-AK-RS-FA-*";"Welche Unterstützung erhoffst du dir von dieser Beratung?"
"B-WF-AK-RS-FA-*";"Was erhoffst du dir von unserer Zusammenarbeit in Bezug auf dein Anliegen?"
"B-WF-AK-RS-FA-*";"Mit welchem Problem kommst du heute zu uns?"
"B-WF-AK-RS-FA-*";"Bei welcher Problematik kann ich dir helfen?"
"B-WF-AK-RS-FA-*";"Kannst du mir deine Problematik schildern?"
"B-WF-AK-RS-FA-*";"Und dein Anliegen wäre es das wir uns einfach darüber unterhalten?"
"B-WF-AK-RS-FA-*";"Wie kann dir diese Beratung heute helfen?"
"B-WF-AK-RS-FA-*";"Dann würde ich dich bitten mir zu erzählen, weswegen du heute hier bist bzw. wobei ich dir helfen kann"
"B-WF-AK-RS-FA-*";"Weshalb bist du heute zu uns gekommen?"
"B-WF-AK-RS-FA-*";"Wie kann ich Ihnen helfen?"
"B-WF-AK-RS-FA-*";"könnten Sie bitte Ihr Anliegen kurz zusammenzufassen?"
"B-WF-AK-RS-FPP-*";"Waren Sie schon einmal bei einem Psychotherapeuten?"
"B-WF-AK-RS-FPP-*";"Wie viele Kinder leben noch in Ihrem Haushalt?"
"B-WF-AK-RS-FPP-*";"Stehen Sie selbst im Austausch mit der Neurologin?"
"B-WF-AK-RS-FPP-*";"Wie läuft denn momentan der Entzug?"
"B-WF-AK-RS-FPP-*";"Wie geht es dir dann wenn die Wirkung vom Alkohol wieder weg ist?"
"B-WF-AK-RS-FPP-*";"Wie war dein Tag heute?"
"B-WF-AK-RS-FVE-*";"Wie geht es dir heute im Vergleich zu unserem letzten Gespräch?"
"B-WF-AK-RS-FVE-*";"Hat sich an deinem konsumverhalten etwas verändert?"
"B-WF-AK-RS-FVE-*";"Hat sich das Verhältnis zu deinem Mann verändert?"
"B-WF-AK-RS-FVE-*";"Gibt es aktuelle Veränderungen in deinem Leben?"
"B-WF-AK-RS-FVE-*";"Würdest du sagen, durch die Therapie hat sich dein Leben positiv entwickelt?"
"B-WF-AK-RS-FVE-*";"Wie würdest du deine persönliche Entwiclung beschreiben?"
"B-WF-AK-RS-FVE-*";"Haben Sie Fortschritte gemacht?"
"B-WF-AK-RS-FVE-*";"Wie hat sich die Beziehung zu Ihrer Familie entwickelt?"
"B-WF-AK-RS-FVE-*";"Welche Veränderungen in deinem Umfeld könnten sich positiv auf deine Entwicklung auswirken?"
"B-WF-AK-RS-FVE-*";"Welche positiven Gewohnheiten hast du entwickelt, um deine Ziele zu fördern?"
"B-WF-AK-RS-FVE-*";"Hat sich sein Verhalten in den Konflikten verändert oder ist es gleichbleibend?"
"B-WF-AK-RS-FVE-*";"Welche Veränderungen hast du in deinem Leben seit unserem letzten Treffen bemerkt?"
"B-WF-AK-RS-FVE-*";"Hat sich deine Einstellung zu Drogen verändert?"
"B-WF-AK-RS-FVE-*";"Wohin möchtest du dich beruflich entwickeln?"
"B-WF-AK-RS-FVE-*";"Haben sich deine Interessen verändert?"
"B-WF-AK-RS-FVE-*";"Was hat sich zu unsrem letzten Termin in deinem Leben verändert?"
"B-WF-AK-RS-FVE-*";"Gibt es in deinem Anliegen irgendeine Entwicklung oder Veränderung, von der ich wissen sollte?"
"B-WF-AK-RS-FVE-*";"Welche Veränderung würdest du dir von deinem Partner wünschen?"
"B-WF-AK-RS-FVE-*";"Wie läuft die Therapie?"
"B-WF-AK-RS-FVE-*";"Haben sich in den letzten Wochen Veränderungen in Ihrem Verhalten oder Ihrer Einstellung gegenüber der Sucht gezeigt?"
"B-WF-AK-RS-FVE-*";"Wie erleben Sie den aktuellen Stress mit Ihrer Familie und wie beeinflusst dies Ihre Bemühungen um Veränderung?"
"B-WF-AK-RS-FVE-*";"Wie können wir gemeinsam daran arbeiten, Ihre Lebensumstände zu verbessern und positive Veränderungen in Ihrer Suchtthematik herbeizuführen?"
"B-WF-AK-RS-FVE-*";"Welche Ziele hattest du in Bezug auf deine persönliche Entwicklung, und wie hast du daran gearbeitet?"
"B-WF-AK-RS-FVE-*";"Haben Sie inzwischen das Gespräch mit Ihrer Tochter gesucht?"
"B-WF-AK-RS-FVE-*";"Welche Veränderung wünschen Sie sich in Ihrem Job?"
"B-WF-AK-RS-FVE-*";"Hat sich Ihr Zustand verbessert?"
"B-WF-AK-RS-FVE-*";"Hat sich Ihr Zustand verschlechtert?"
"B-WF-AK-RS-FVE-*";"Haben Sie inzwischen eine neue Wohnung gefunden?"
"B-WF-AK-RS-FVE-*";"Sind Sie immer noch zusammen?"
"B-WF-AK-RS-FVE-*";"Haben sich Dynamiken in ihren bezeiehungen gewandelt?"
"B-WF-AK-RS-FVE-*";"Wie hat sich der Suchtdruck in der neuen Umgebung verändert?"
"B-WF-AK-RS-FVE-*";"Bemerken sie Veränderungen in Ihrem Leben, seit dem Sie sich getrennt haben?"
"B-WF-AK-RS-FVE-*";"Welche Veränderung würdest du dir durch die Beratung wünschen?"
"B-WF-AK-RS-FVE-*";"welchen Bereichen denkst du, dass du Fortschritte gemacht hast?"
"B-WF-AK-RS-FVE-*";"Welche Ereignisse oder Erfahrungen haben in der Vergangenheit zu signifikanten Veränderungen in deinem Leben geführt?"
"B-WF-AK-RS-FVE-*";"Glaubst du, dass äußere Einflüsse oder innere Einstellungen stärker zu deiner persönlichen Entwicklung beitragen?"
"B-WF-AK-RS-FVE-*";"Welche langfristigen Ziele hast du für deine persönliche Entwicklung gesetzt?"
"B-WF-AK-RS-FVE-*";"Welche sozialen Ressourcen und Unterstützungssysteme stehen Ihnen zur Verfügung, um Veränderungen im Zusammenhang mit Ihrem Drogenkonsum anzugehen?"
"B-WF-AK-RS-FVE-*";"Haben Ihnen die erlernten Strategien geholfen bzw. haben Sie dadurch einen Fortschritt erlangt?"
"B-WF-AK-RS-FVE-*";"Wie hat sich das ADHS denn in den letzten Monaten entwickelt?"
"B-WF-AK-RS-FVE-*";"Hat sich durch die Medikamente etwas an der Situation verändert oder fällt es ihm immer noch schwer, sich zu konzentrieren?"
"B-WF-AK-RS-FVE-*";"Welche Veränderung in den letzten Wochen ist für Sie am entscheidensten gewesen?"
"B-WF-AK-RS-FVE-*";"Wünschen Sie sich weitere Veränderungen oder sind Sie an ihrem aktuellen Ziel angekommen?"
"B-WF-AK-RS-FVE-*";"Wie beeinflusst Ihr soziales Umfeld Ihr Konsumverhalten, und welche Veränderungen könnten hier hilfreich sein?"
"B-WF-AK-RS-FVE-*";"Gibt es bestimmte Herausforderungen, die du in letzter Zeit überwunden hast?"
"B-WF-AK-RS-FVE-*";"Wie beeinflusst ADHS Ihre sozialen Beziehungen, und welche Maßnahmen könnten positive Veränderungen in diesem Bereich unterstützen?"
"B-WF-AK-RS-FVE-*";"Wie beeinflussen deine aktuellen Lebensumstände deine Entwicklung?"
"B-WF-AK-RS-FVE-*";"Welche Ressourcen hast du genutzt, um positive Veränderungen herbeizuführen?"
"B-WF-AK-RS-FVE-*";"Welche neuen Fähigkeiten oder Interessen hast du entdeckt?"
"B-WF-AK-RS-FVE-*";"Inwiefern hat dein Selbstbild in letzter Zeit Veränderungen erfahren?"
"B-WF-AK-RE-FKR-*";"Was sind Ihre gegenwärtigen Ziele im Leben, und wie denken Sie, dass sie Ihre Entwicklung beeinflussen?"
"B-WF-AK-RE-FKR-*";"Welche Lebensbereiche empfinden Sie als besonders herausfordernd im Moment?"
"B-WF-AK-RE-FKR-*";"Wie definieren Sie persönlichen Erfolg, und inwiefern haben sich Ihre Definitionen im Laufe der Zeit verändert?"
"B-WF-AK-RE-FKR-*";"Inwiefern beeinflussen Ihre vergangenen Erfahrungen Ihre gegenwärtigen Entscheidungen?"
"B-WF-AK-RE-FKR-*";"Können Sie Beispiele für herausfordernde Situationen in Ihrer Kindheit nennen?"
"B-WF-AK-RE-FEL-*";"Ist heute etwas passiert, was dich schlecht fühlen lässt?"
"B-WF-AK-RE-FEL-*";"Wie fühlst du dich heute?"
"B-WF-AK-RE-FEL-*";"Kannst du mir sagen, warum es dir momentan nicht so gut geht?"
"B-WF-AK-RE-FEL-*";"Kannst du mir mehr darüber erzählen, wie du dich heute oder in den letzten Tagen gefühlt hast?"
"B-WF-AK-RE-FEL-*";"Sind Sie niedergeschlagen?"
"B-WF-AK-RE-FEL-*";"Wie geht es dir heute?"
"B-WF-AK-RE-FEL-*";"Okay, möchtest du mir erzählen wieso es dir nicht gut geht?"
"B-WF-AK-RE-FEL-*";"Fühlen Sie sich damit überfordert, dass Sie sich heute an mich wenden?"
"B-WF-AK-RE-FEL-*";"Wie fühlen Sie sich aktuell?"
"B-WF-AK-RE-FEL-*";"Wie geht es dir in so einer Situation emotional?"
"B-WF-AK-RE-FEL-*";"Bist du noch traurig?"
"B-WF-AK-RE-FEL-*";"Wie ging es dir in den letzten Monaten?"
"K-FA-*-*-A-*";"Hallo!"
"K-FA-*-*-A-*";"Guten Tag!"
"K-FA-*-*-A-*";"Guten Tag, ich brauche Rat."
"K-FA-*-*-A-*";"Hey, ich habe eine Frage."
"K-FA-*-*-A-*";"Hallo, ich bin unsicher und suche Hilfe."
"K-FA-*-*-A-*";"Guten Abend, kannst du mir helfen?"
"K-FA-*-*-A-*";"Hi, ich bin in einer kniffligen Lage."
"K-FA-*-*-A-*";"Hallo, ich hoffe du kannst mir zuhören."
"K-FA-*-*-A-*";"Guten Tag, ich bin auf der Suche nach Rat."
"K-FA-*-*-A-*";"Hallo ich bin verwirrt und benötige Unterstützung."
"K-FA-*-*-A-*";"Guten Morgen, ich suche Hilfe."
"K-FA-*-*-A-*";"Guten Abend, kannst du mir zuhören?"
"K-FA-*-*-A-*";"Hey!"
"K-FA-*-*-A-*";"Hallo, ich brauche jemanden, der mir Ratschläge gibt."
"K-FA-*-*-A-*";"Liebe*r Berater*in, ich habe eine Frage."
"K-FA-*-*-A-*";"Hi, ich bin gestresst und suche Unterstützung."
"K-FA-*-*-A-*";"Guten Tag, ich bin verzweifelt und benötige Unterstützung"
"K-FA-*-*-A-*";"Hallo, ich bin unsicher und suche Orientierung."
"K-FA-*-*-A-*";"Hey, ich brauche dringend Rat."
"K-FA-*-*-A-*";"Guten Abend, kannst du mir zuhören?"
"K-FA-*-*-A-*";"Hallo, ich bin auf der Suche nach Lösungen."
"K-FA-*-*-A-*";"Guten morgen, ich hoffe, du kannst mir helfen."
"K-FA-*-*-A-*";"Liebe*r Berater*in, ich stecke in einer schwierigen Lage."
"K-FA-*-*-A-*";"Hi, ich hoffe du kannst mir helfen."
"K-FA-*-*-A-*";"Hi, ich brauche deine Expertise."
"K-FA-*-*-A-*";"Hallo, ich habe eine Frage die mich beschäftigt."
"K-FA-*-*-A-*";"Guten Tag, ich bin in einer herausfordernden Situation."
"K-FA-*-*-A-*";"Hey, ich suche Hilfe und Unterstützung."
"K-FA-*-*-A-*";"Hallo, ich bin ratlos."
"K-FA-*-*-A-*";"Guten Abend, kannst du mir helfen, Klarheit zu gewinnen?"
"K-FA-*-*-A-*";"Hallo, ich habe ein Problem."
"K-FA-*-*-A-*";"Guten Tag, ich bin hier, um deine meinung zu hören."
"K-FA-*-*-A-*";"Liebe*r Berater*in, ich bin auf der Suche nach Antworten."
"K-FA-*-*-A-*";"Hi, ich stehe vor einer schweren Entscheidung."
"K-FA-*-*-A-*";"Hallo, Expert*in"
"K-FA-*-*-A-*";"Hallo, ich bin hier, um Unterstützung zu finden."
"K-FA-*-*-A-*";"Guten Morgen, ich brauche dringend Hilfe."
"K-FA-*-*-A-*";"Hey, ich bin in einer Krise und suche Rat."
"K-FA-*-*-A-*";"Hallo, ich bin verzweifelt und benötige Hilfe."
"K-FA-*-*-A-*";"Guten Abend, ich hoffe Sie können mir helfen."
"K-FA-*-*-A-*";"Hi, ich fühle mich verloren und suche Unterstützung."
"K-FA-*-*-A-*";"Hallo, ich habe Schwierigkeiten und brauche Rat"
"K-FA-*-*-A-*";"Guten Tag, ich benötige dringend Ihre Expertise."
"K-FA-*-*-A-*";"Liebe*r Berater*in, ich habe eine schwierige Situation."
"K-FA-*-*-A-*";"Hallo, ich stehe vor einer Herausforderung und suche Hilfe."
"K-FA-*-*-A-*";"Guten Morgen!"
"K-FA-*-*-A-*";"Hey, ich habe Fragen und brauche Unterstützung."
"K-FA-*-*-A-*";"Guten Abend!"
"K-FA-*-*-A-*";"Hi, ich brauche deine Unterstützung."
"K-FA-*-*-A-*";"Liebe*r Berater*in"
"K-FA-*-*-A-*";"Servus."
"K-FA-*-E-PT-*";"Und ich glaube meine Mutter ist noch skeptisch, ob ich es langfristig wirklich schaffen kann, aber ich merke, dass es ihr auch Entlastung bringt, zu wissen, dass ich was dagegen tun möchte und nicht versinke."
"K-FA-*-E-PT-*";"Wenn ich mir vorstelle, in den Schuhen meines vaters zu stehen, der mit dem Druck kämpfen muss, fühle ich mit ihm."
"K-FA-*-E-PT-*";"Ich kann mich in die Situation gut reinversetzen. Ich denke es fällt ihr echt schwer."
"K-FA-*-E-PT-*";"Mein Sohn hat mit der Schule zu kämpfen, und ich kann seinen Stress nachempfinden."
"K-FA-*-E-PT-*";"Meine Kollegin hat starke Arbeitsprobleme durch die Sucht, und ich versuche, mich in ihre Lage zu versetzen"
"K-FA-*-E-PT-*";"Ich kann meinen Mann total verstehen, warum ihn das so belastet."
"K-FA-*-E-PT-*";"Ich versuche mich in die Probleme von meinem Sohn hineinzuversetzen."
"K-FA-*-E-PT-*";"Ich verstehe total die Sorgen von meinem Mann wegen meiner Sucht."
"K-FA-*-E-PT-*";"Mein Bruder kämpft mit seiner Sucht und ich kann seine Sorgen richtig gut nachfühlen."
"K-FA-*-E-PT-*";"Meine Schwester hat Beziehungsprobleme, und ich fühle da mit ihr."
"K-FA-*-E-PT-*";"Mein Sohn hat mit der Schule zu kämpfen, und ich kann seinen Stress nachempfinden."
"K-FA-*-E-PT-*";"Meine Freundin hat durch Drogenprobleme ihre Wohnung verloren, ich verstehe ihre Ängste total."
"K-FA-*-E-PT-*";"Ich kann so bei der Situation von ihr so mitfühlen."
"K-FA-*-E-PT-*";"Die Drogenprobleme meines Cousins zu verstehen, ist für mich wirklich schwierig, aber ich versuche, mich in seine Lage zu versetzen und nachzuvollziehen, was er durchmacht."
"K-FA-*-E-PT-*";"Die Unfähigkeit meines Vaters, sich von den Drogen fernzuhalten, finde ich schwierig , wenn ich mir vorstelle, wie es für ihn ist, in diesem Teufelskreis gefangen zu sein"
"K-FA-*-E-PT-*";"Die Perspektive meines Vaters in Bezug auf meine eigenen Drogenprobleme zu verstehen, ist für mich eine echte Herausforderung, aber ich versuche, mich in ihn hineinzuversetzen"
"K-FA-*-E-PT-*";"Ich denke, es ist schwierig für ihn mit bestimmten Situationen umzugehen."
"K-FA-*-E-PT-*";"vielleicht hat sie ja auch angst, so wie ich. wenn sich unsere Eltern nämlich scheiden lassen, ist es für sie ja auch doof."
"K-FA-*-E-PT-*";"Mein Freund hat seinen Job aufgrund der Drogen verloren, und ich kann die Frustration in seinen Augen sehen."
"K-FA-*-E-PT-*";"Meine Schwester hat Beziehungsprobleme, und es bricht mir das Herz, sie so traurig zu sehen"
"K-FA-*-E-ECM-*";"Das ist alles so traurig für ihn. Ich bin da selbst sehr traurig."
"K-FA-*-E-ECM-*";"Er ist sehr einsam.Das macht mich sehr traurig."
"K-FA-*-E-ECM-*";"Wenn ich darüber nachdenke, was mein Sohn durchmachen muss, fühle ich mit ihm."
"K-FA-*-E-ECM-*";"Die Vorstellung was er gerade durchmachen muss, bewegt mich sehr."
"K-FA-*-E-ECM-*";"Ich sehe wie belastet er ist und das finde ich schwieirg."
"K-FA-*-E-ECM-*";"Wenn ich daran denke, wie sehr seine Schwester im Moment kämpft, spüre ich wirklich Mitgefühl."
"K-FA-*-E-ECM-*";"Die Sorgen um meinen besten Freund gehen mir wirklich nahe."
"K-FA-*-E-ECM-*";"Es ist schwer zu sehen, dass mein Vater durch so eine schwierige Zeit geht. Ich fühle mich dabei ganz schrecklich."
"K-FA-*-E-ECM-*";"Wenn ich mir vorstelle, was meine Tochter gerade durchmacht, bin ich sehr besorgt."
"K-FA-*-E-ECM-*";"Die Herausforderungen meines Partners gehen mir wirklich nahe."
"K-FA-*-E-ECM-*";"Die emotionale Belastung, die meine Mutter dadurch erfährt, löst bei mir Mitgefühl aus."
"K-FA-*-E-ECM-*";"Es ist schwer zu hören, dass sie so leidet."
"K-FA-*-E-ECM-*";"Es macht mich sehr unglücklich, dass er solche Probleme mit sich rumtragen muss."
"K-FA-*-E-ECM-*";"Die Belastung, die er erlebt, berührt mich sehr."
"K-FA-*-E-ECM-*";"Ich kann mir vorstellen, wie schwer das für ihn ist."
"K-FA-*-E-ECM-*";"Die Sorgen, lösen bei mir echt besorgnis aus."
"K-FA-*-E-ECM-*";"Die Vorstellung, wie er durch diese schwierige Zeit geht, bewegt mich sehr."
"K-FA-*-E-ECM-*";"Es verletzt mich sehr, wenn ich meinen Sohn so wütend sehe und er damit nicht zurecht kommt."
"K-FA-*-E-ECM-*";"Es macht mich richtig traurig, ihn in so einem Zustand zu sehen."
"K-FA-*-E-ECM-*";"Es tut mir wirklich leid zu hören, dass sie durch diese schwierige Zeit geht."
"K-FA-*-E-ECM-*";"Ich fühle wirklich mit ihm, wenn ich darüber nachdenke, was der durchmacht. Das muss wirklich hart sein"
"K-FA-*-E-ECM-*";"Es bricht mir das Herz wenn ich höre wie schlecht es ihm geht."
"K-FA-*-E-ECM-*";"Es ist schwer zu hören, dass mein Mann so darunter leidet."
"K-FA-*-E-ECM-*";"Es macht mich immer traurig zu hören, dass er sich in so einer Situation befindet."
"K-FA-*-E-ECS-*";"Ich sorge mich darum, dass es ihn mitnimmt"
"K-FA-*-E-ECS-*";"Aber vor allem mein Sohn macht mir Sorgen."
"K-FA-*-E-ECS-*";"Ich sorge mich darum, dass es ihn mitnimmt"
"K-FA-*-E-ECS-*";"Also auch die anderen Trennungskinder besuchen ihren Papa und ich sorge mich um meinen Sohn."
"K-FA-*-E-ECS-*";"Ich mache mir da große Sorgen."
"K-FA-*-E-ECS-*";"Er soll sich auf keinen Fall schuldig oder gar verantwortlich für die Trennung fühlen"
"K-FA-*-E-ECS-*";"Ich mache mir wirklich Sorgen um meine Schwester. Sie hat gerade so viel Stress, und ich wünschte, ich könnte mehr tun, um sie zu unterstützen"
"K-FA-*-E-ECS-*";"Es beunruhigt mich zutiefst, wie sehr mein bester Freund momentan leidet. Ich fühle mich hilflos und wünschte, ich könnte mehr für ihn tun"
"K-FA-*-E-ECS-*";"Die Herausforderungen, die meine Mutter durchmacht, machen mir wirklich Sorgen"
"K-FA-*-E-ECS-*";"Ich mache mir wirklich Sorgen um meine Freundin. Die emotionalen Belastungen, die sie trägt, sind schwer zu sehen, und ich frage mich, wie ich ihr besser helfen kann"
"K-FA-*-E-ECS-*";"Es beunruhigt mich zutiefst, wie sehr mein Partner unter dieser Belastung leidet. Ich möchte mehr für ihn tun, um ihm Trost zu spenden und ihn zu unterstützen"
"K-FA-*-E-ECS-*";"Die Sorgen um meinen Sohn lassen mich nicht los. Ich fühle mich manchmal überfordert, weil ich ihm gerne mehr Schutz bieten möchte, aber es scheint schwierig"
"K-FA-*-E-ECS-*";"Ich habe Angst, dass er abstürzt."
"K-FA-*-E-ECS-*";"Es macht mir Sorgen zu sehen, wie sehr mein Partner leidet. Ich möchte für ihn da sein und ihm helfen"
"K-FA-*-E-ECS-*";"Die Schwierigkeiten meines Bruders bereiten mir wirklich Kopfzerbrechen. Ich wünschte, ich könnte mehr tun, um ihn zu unterstützen und zu schützen"
"K-FA-*-E-ECS-*";"und mache mir große Sorgen um meinen Sohn Max."
"K-FA-*-E-ECS-*";"Am Ende macht er sich auch noch Schuldgefühle."
"K-FA-*-E-ECS-*";"Ich mache mir große Sorge, dass er damit unseren Sohn in Gefahr bringt."
"K-FA-*-E-ECS-*";"Dadurch, dass in unserem Haus nun auch Kokain „herumliegt“ habe ich zum einen Angst er könnte da versehentlich etwas zu sich nehmen."
"K-FA-*-E-ECS-*";"Außerdem weiß ich auch gar nicht wie ich das meinem Sohn übermitteln soll. Das wird bestimmt ganz schlimm für ihn."
"K-FA-*-E-ECS-*";"Ich mach mir auch Sorgen um meinen Vater."
"K-FA-*-E-ECS-*";"Ich hab Angst, dass er denkt, dass er beide Eltern verloren hat"
"K-WF-AKP-*-PDar-*";"Ich habe gerade keinen geregelten Alltag."
"K-WF-AKP-*-PDar-*";"Ich hab in meiner Vergangenheit echt viel Mist gebaut - Drogen und alles...."
"K-WF-AKP-*-PDar-*";"Ja es hat leider mit dem Thema Sucht zu tun."
"K-WF-AKP-*-PDar-*";"mein Mann ist jetzt schon zwei Jahre Cannabis und Kokain abhängig..ich weiß nicht was ich machen soll"
"K-WF-AKP-*-PDar-*";"Ich hoffe Sie können mir helfen bezüglich meines Mannes."
"K-WF-AKP-*-PDar-*";"Ich glaube ich trinke zu viel mit meinen Freunden."
"K-WF-AKP-*-PDar-*";"In letzter Zeit hab ich ein paar Mal zu viel getrunken."
"K-WF-AKP-*-PDar-*";"ich trinke gerne und viel Alkohol"
"K-WF-AKP-*-PDar-*";"Mein Partner oder auch Ex Partner, dass weis ich gerade nicht so ist vor kurzem von einem auf den anderen Tag verschwunden"
"K-WF-AKP-*-PDar-*";"Auch weis ich ehrlich gesagt nicht, wie ich mit meinen Gefühlen und der Trennung umgehen soll"
"K-WF-AKP-*-PDar-*";"Und zwar das Problem habe ich mit Jans Vater Er zeigt wenig Interesse Und es ist mir unklar wie er zu weiteren Medikation steht"
"K-WF-AKP-*-PDar-*";"Mein Mann ist letztens verschwunden. Das war vor 3 Monaten."
"K-WF-AKP-*-PDar-*";"mein Mann und ich wir Kiffen ziemlich viel und ich möchte damit aufhören aber mein Mann will das nicht."
"K-WF-AKP-*-PDar-*";"Seit kurzem ist Lars von einem auf den anderen Tag verschwunden. Ich vermute, dass er eine neue Partnerin hat und sich aufgrund dessen nicht mehr bei uns meldet"
"K-WF-AKP-*-PDar-*";"Ich bräuchte dringend Hilfe bzgl meines Sohnes."
"K-WF-AKP-*-PDar-*";"Meine Eltern streiten sich die ganze Zeit."
"K-WF-AKP-*-PDar-*";"mein Sohn hat ADHS diagnostiziert bekommen."
"K-WF-AKP-*-PDar-*";"Ich habe gerade sehr viele Probleme mit meinem 16-jährigen Sohn Sohn…und brauche dringend Hilfe…"
"K-WF-AKP-*-PDar-*";"ich habe Probleme mit meinen Eltern und weiß nicht weiter"
"K-WF-AKP-*-PDar-*";"Ich glaube, er könnte Drogen konsumieren oder zumindest Marihuana rauchen."
"K-WF-AKP-*-PDar-*";"In letzter Zeit habe ich öfter getrunken und es fällt mir schwer, mich zu kontrollieren."
"K-WF-AKP-*-PDar-*";"Mein Partner und ich haben ständig Streitigkeiten über Geld, und ich weiß nicht, wie wir das in den Griff bekommen können."
"K-WF-AKP-*-PDar-*";"Ich fühle mich in meiner Beziehung distanziert und weiß nicht, wie ich diese wiederherstellen kann."
"K-WF-AKP-*-PDar-*";"Ich brauche Hilfe mit meinem Sohn… ich weiss nicht mehr weiter"
"K-WF-AKP-*-PDar-*";"Ich habe Schwierigkeiten, mich zu motivieren und meine Ziele zu erreichen."
"K-WF-AKP-*-PDar-*";"Ich habe Schwierigkeiten, mich in sozialen Situationen wohlzufühlen."
"K-WF-AKP-*-PDar-*";"Ich habe das Gefühl, dass meine Familie meine Lebensentscheidungen nicht akzeptiert."
"K-WF-AKP-*-PDar-*";"Ich habe das Gefühl, dass meine Beziehung stagniert."
"K-WF-AKP-*-PDar-*";"Mein Kind hat Schwierigkeiten in der Schule, und ich weiß nicht, wie ich ihm am besten helfen kann"
"K-WF-AKP-*-PDar-*";"Meine Beziehung zu meinen Eltern ist angespannt."
"K-WF-AKP-*-PDar-*";"Ich habe Schwierigkeiten, Vertrauen in andere Menschen zu setzen."
"K-WF-AKP-*-PDar-*";"Mein Partner und ich haben verschiedene Lebensziele."
"K-WF-AKP-*-PDar-*";"Ich glaube, ich bin süchtig nach Online-Spielen. Es kostet mich viel Zeit, und ich vernachlässige meine Verpflichtungen."
"K-WF-AKP-*-PDar-*";"Ich rauche seit Jahren, und ich möchte wirklich aufhören."
"K-WF-AKP-*-PDar-*";"Mein Sohn zieht sich allgemein zurück. ist immer seltener zu hause sondern bei seinen freunden."
"K-WF-AKP-*-PDar-*";"Mein Glücksspiel hat außer Kontrolle geraten, und ich bin mir nicht sicher, wie ich aufhören kann."
"K-WF-AKP-*-PDar-*";"ich denke, ich habe ein Alkoholproblem. Ich trinke viel mehr, als ich sollte, und es beginnt, mein Leben zu beeinträchtigen."
"K-WF-AKP-*-PDar-*";"Ich benutze regelmäßig illegale Substanzen und weiß, dass es gefährlich ist"
"K-WF-AKP-*-PDar-*";"Ich habe das Gefühl, dass meine Spielsucht meine finanzielle Stabilität gefährdet"
"K-WF-AKP-*-PDar-*";"Mein Partner und ich haben beide Suchtprobleme, und es belastet unsere Beziehung."
"K-WF-AKP-*-PDar-*";"Ich nehme Drogen, um mit meinen emotionalen Problemen umzugehen."
"K-WF-AKP-*-PDar-*";"Mein Alkoholkonsum hat sich in letzter Zeit erhöht."
"K-WF-AKP-*-PDar-*";"Mein Alkoholkonsum hat dazu geführt, dass ich mich von Freunden und Familie isoliere."
"K-WF-AKP-*-PDar-*";"Ich bin mir bewusst, dass meine exzessive Smartphone-Nutzung ein Problem ist, aber ich kann nicht aufhören."
"K-WF-AKP-*-PDar-*";"Ich habe Schwierigkeiten, meine Arbeitszeit zu begrenzen, und es beeinträchtigt meine Beziehungen"
"K-WF-AKP-*-PDar-*";"Ich weiss nicht wann wir mit ihm sprechen sollen, er ist meistens bekifft wenn er spät abends nach hause kommt."
"K-WF-AKP-*-PDar-*";"Ich habe Probleme mit meinen Kinder und der Erziehung."
"K-WF-AKP-*-PDar-*";"Mein Problem ist folgendes: mein Sohn konsumiert Drogen, er kifft viel.."
"K-WF-AKP-*-PDar-*";"nur jetzt kifft er so viel, ich glaube, dass er in der Schule die falschen Freunde gefunden hat, mit denen verbringt er viel Zeit"
"K-WF-AKP-*-PDar-*";"Naja also, es geht eigentlich hauptsächlich um den Drogenkonsum, also ich kiffe schon seit Jahren."
"K-WF-AKP-*-PDar-*";"Nur hab ich manchmal auch so starke Rückenschmerzen, weshalb ich wieder kiffe"
"K-WF-AKP-*-PDef-*";"Durch die Drogen hat er jetzt auch Probleme in der Schule"
"K-WF-AKP-*-PDef-*";"Ja mein Sohn wird schlechter in der Schule dadurch und bekommt so bestimmt später einen schlechteren Job dadurch."
"K-WF-AKP-*-PDef-*";"Ja, wir haben uns vor einigen Monaten getrennt. Lars ist dann aus unserer gemeinsamen Wohnung ausgezogen"
"K-WF-AKP-*-PDef-*";"Mein Problem ist aber eher, dass ich Schwierigkeiten habe mit meinem Sohn über die Trennung zu sprechen. Aber auch über das Verschwinden von Lars. Ich kann meinem Sohn nicht sagen, wo sein Vater ist."
"K-WF-AKP-*-PDef-*";"also ich weiß einfach gar nicht wieso sie sich denn die ganze Zeit streiten und das verunsichert mich auch total ich frag mich dann auch, ob ich der Grund für die Streitereien bin"
"K-WF-AKP-*-PDef-*";"Mein Sohn hat massive Schwierigkeiten in der Schule, und ich denke, das liegt an Mobbing."
"K-WF-AKP-*-PDef-*";"Unser Problem ist, dass mein Mann und ich uns ständig streiten. Es belastet unsere Ehe enorm"
"K-WF-AKP-*-PDef-*";"Das zentrale Problem in meiner Sucht ist die Einsamkeit, die ich versuche zu betäuben"
